Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2000","2000","kg/ha","3095.2","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2000","2000","t","1254310","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2001","2001","ha","448875","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2001","2001","kg/ha","4010.2","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2001","2001","t","1800086","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2002","2002","ha","405829","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2002","2002","kg/ha","3830.2","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2002","2002","t","1554425","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2003","2003","ha","306916","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2003","2003","kg/ha","3031.3","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2003","2003","t","930363","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2004","2004","ha","367767","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2004","2004","kg/ha","4798.8","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2004","2004","t","1764846","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2005","2005","ha","372962","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2005","2005","kg/ha","4311.1","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2005","2005","t","1607868","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2006","2006","ha","349105","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2006","2006","kg/ha","3846.1","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2006","2006","t","1342693","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2007","2007","ha","360698","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2007","2007","kg/ha","3824.9","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2007","2007","t","1379643","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2008","2008","ha","373662","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2008","2008","kg/ha","4869.3","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2008","2008","t","1819479","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2009","2009","ha","379195","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2009","2009","kg/ha","4055.7","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2009","2009","t","1537905","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2010","2010","ha","342115","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2010","2010","kg/ha","3464.6","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2010","2010","t","1185286","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2011","2011","ha","362845","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2011","2011","kg/ha","4495.3","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2011","2011","t","1631112","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2012","2012","ha","388147","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2012","2012","kg/ha","3285.6","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2012","2012","t","1275302","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2013","2013","ha","367682","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2013","2013","kg/ha","4580.8","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2013","2013","t","1684274","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2014","2014","ha","379283","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2014","2014","kg/ha","5464","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2014","2014","t","2072405.3","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2015","2015","ha","377899","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2015","2015","kg/ha","5509.8","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2015","2015","t","2082134","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2016","2016","ha","416578","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2016","2016","kg/ha","5843.4","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2016","2016","t","2434213","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2017","2017","ha","373667","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2017","2017","kg/ha","4738.6","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2017","2017","t","1770659","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2018","2018","ha","403370","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2018","2018","kg/ha","4779.6","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2018","2018","t","1927930","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2019","2019","ha","406820","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2019","2019","kg/ha","4766.6","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2019","2019","t","1939130","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2020","2020","ha","387080","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2020","2020","kg/ha","5511.3","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2020","2020","t","2133330","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2021","2021","ha","356970","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2021","2021","kg/ha","5609","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2021","2021","t","2002240","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2022","2022","ha","411690","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2022","2022","kg/ha","4975","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2022","2022","t","2048150","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2023","2023","ha","406760","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","2023","2023","kg/ha","6123","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2023","2023","t","2490600","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5312","Area harvested","0111","Wheat","2000","2000","ha","38256","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","0111","Wheat","2000","2000","kg/ha","4249.2","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","0111","Wheat","2000","2000","t","162559","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5312","Area harvested","0111","Wheat","2001","2001","ha","39335","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","0111","Wheat","2001","2001","kg/ha","4603.6","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","0111","Wheat","2001","2001","t","181083","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5312","Area harvested","0111","Wheat","2002","2002","ha","35729","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","0111","Wheat","2002","2002","kg/ha","4894.3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","0111","Wheat","2002","2002","t","174868","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5312","Area harvested","0111","Wheat","2003","2003","ha","35585","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","0111","Wheat","2003","2003","kg/ha","3454.3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","0111","Wheat","2003","2003","t","122920","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5312","Area harvested","0111","Wheat","2004","2004","ha","32385","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","0111","Wheat","2004","2004","kg/ha","4533.9","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","0111","Wheat","2004","2004","t","146829","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5312","Area harvested","0111","Wheat","2005","2005","ha","30059","A","Official figure",""
